score,genre,review
3.8,Comedy,shawn levy tries to smash the fun with an unnecessary over the top car chase but the stars are so likable they keep our interest on track
3.0,Comedy,although the budget is low and the plot uneven its got a certain cultish charm that should appeal to disaffected office workers
2.0,Horror,fans of scotts previous sci fi efforts will be desperately disappointed to discover a film which promises an innumerable degree of far more enticing themes and ideas than it can ultimately deliver
2.5,Comedy,if its satire its neither sharp nor especially funny yet it doesnt deliver emotionally either
3.5,Comedy,forget what the poster and name imply about the film and the fact that it comes from the duo behind the sweet and quirky juno its a painfully realistic film that manages to be pretty funny nonetheless
0.5,Comedy,accidents happen quite easily commits the menu of sins that have long dogged australian films bad direction unfocused story thin characterisation emotional incoherence and almost no idea what type of film it is supposed to be
0.6,Comedy,would be more aptly named sh*te world than spice world
3.0,Comedy,while frozen ii is accomplished and delightful it doesnt quite soar like its predecessor
3.0,Horror,the 3d makes for a reasonably fun horror ride; its a dull waste of time otherwise
3.5,Horror,though highly derivative of alien this handsomely photographed briskly directed sci fi fright picture is enjoyable enough on its own limited terms
3.0,Comedy,watching this film is about as cutting edge as buying a clash t shirt at wal mart
4.0,Comedy,deceptively adult movie is fun but not for kids
4.0,Comedy,the best quasi docu comedy of the year so far about a gang of not quite criminal masterminds stealing rare books
5.0,Comedy,it is clear that everyone in the film is having a great time with the material and it is contagious
3.5,Comedy,mostly i sat amazed at astaires dancing
4.0,Horror,the violence is ott but rarely feels cheap because the tone is so knowing
1.9,Comedy,the movie is crap but no more so than youd expect from something with [i]kangaroo jack[/i] on the title card and jerry bruckheimers name under the producer credit
4.0,Comedy,everybody wants some like dazed and confused feels like having old friends over listening to records & reminiscing
3.8,Comedy,things start slowly while introducing the characters but once the explosive action and over the top gore filled violence begin this movie becomes an unstoppable dynamo
3.1,Horror,the film doesnt take the direction most sequels do and manages to adequately follow up the original
3.0,Comedy,as the pair touchingly begin to connect the films heart begins to beat not in a mawkish sentimental way but with attitude humour and hope
2.5,Comedy,its hard to root for a couple who are an obvious non match
2.5,Comedy,holmes & watson is bad
1.5,Comedy,if this was a lot like love then love really does hurt because it was painful to sit through
3.8,Comedy,the characters are into emotional laceration for fun they are verbal articulate self absorbed selfish egotistical cold and fascinating theyve never felt an emotion they couldnt laugh at
3.8,Comedy,its nice to see nanny mcphee back again even if shes every bit as scary as she was when she first appeared
2.0,Comedy,though overly reliant on quick cut montages and shots of cassie running down hallways writer/director steve carpenter delivers some modest thrills alongside the usual teen horror clichs
4.3,Comedy,oesnt deserve to be treated as one of those awful misbegotten projects that can only be enjoyed ironically its a genuinely nice little movie and the people involved with it ought to have the opportunity to make more movies
4.0,Comedy,one to absorb to wonder at and perhaps most significantly to give exposure to lines of thinking that one might not be familiar with
2.5,Comedy,as a cinematic confection from one of the masters its cotton candy evaporating before it ever gets good
3.0,Comedy,bawdy dumb humor classic spoofs 80s cop dramas
3.0,Comedy,the men of jody hills films contain multitudes even if they do so from under a perfectly transparent display case
4.5,Comedy,the butcher boy is an anti coming of age movie instead of the child adapting to the world the child tries to adapt the world to suit him with results that are sometimes funny sometimes horrible and sometimes both at the same time
4.0,Comedy,a film of sufficient charm and largeness of heart that i dont hesitate to recommend it
2.5,Comedy,like its predecessor crank high voltage is speedball cinema a pure narcotized rush of blistering action odious stereotypes and shock for shocks sake nastiness
2.5,Comedy,for every shtick that works there are two that dont adam & steve is not the knee slapper it wants to be but its endearing nonetheless
4.4,Comedy,franco is the true revelation
3.0,Comedy,offbeat friendship is provocative dark but sweet
2.5,Comedy,the lack of gross out moments is refreshing as is the way that it never sacrifices its character driven plot to a discordant comic set piece
5.0,Horror,the film features a surprisingly good performance by rock hudson an impeccable supporting cast and stunning cinematography by screen veteran james wong howe
3.0,Comedy,another elaborately nut filled but unsatisfying confection
4.4,Comedy,an entertaining and razor sharp lesson in the pervasiveness of racism in american history
1.9,Comedy,relentlessly unfunny and boorish dragging its patently unbelievable characters through a series of increasingly degrading scenarios that unlike the harold ramis/john hughes original bear no resemblance to anything like real life
