score,genre,review
4.0,Drama,gilliam exaggerates the romanticism the grotesquerie and the personal pain that runs through lagraveneses story creating a reality where the more preposterous turns make sense
3.4,Comedy,its nice to see an original spin on a classic yarn that does exactly what you want it to do storks never needed to be great it just had to be a satisfying trip
5.0,Action,this isnt just the movie youve been waiting for from quentin tarantino this is the movie youve been waiting for period
3.0,Action,of course there is epic action to savour and surprises and spoilers to spill but given the long long build up some of the sagas big revelations and developments might be a little unsatisfying on reflection
2.0,Drama,a thrill less thriller too violent for kids
3.5,Comedy,birbiglia is a keen observer with a laid back off the cuff demeanor and a big heart those assets come through here as he explores juicy themes of success friendship and moving on
4.5,Drama,its particular take on history makes it starkly relevant today; it is no mere escapist costume drama
3.5,Action,this family friendly romp will undoubtedly please everyone else with its cracking plot (which is easy on the brain) and its gorgeous cast and settings (which are equally easy on the eyes)
3.0,Drama,borrowing heavily from roger corman and mad max this self aware action com keeps tongue firmly in cheek as blood sprays all over the desert
4.4,Drama,thirty pounds lighter all cheekbones and bulging eyes gyllenhaal plays one of the years most memorable characters in this dark provocative drama
3.1,Drama,sanctum not as deep as it should be
1.5,Action,the film has all the building blocks to be a great fantasy ride and diesel is clearly enthused to be a part of it as it turns out though passion isnt everything
5.0,Drama,what a triumph of dark desires paul verhoevens latest film is
5.0,Comedy,fans of sex and the city will love the movie version
4.4,Action,i loved the spirit and the heart of this film
3.5,Comedy,the game may be over but im sure the sequels will live on as long as they stay fresh and fun thats not such a bad thing
1.0,Comedy,if you would rather spare yourself the torture of having the image of the legendary oscar winning actor tarnished for good then you are advised to look for your dirty laughs elsewhere
2.5,Drama,its chief selling points are that its not as stridently stupid as olympus has fallen nor as obnoxiously xenophobic as london has fallen
3.8,Drama,an intense intimate and moving internal drama a worthy beneficiary of the hunger for content brought about by the coronavirus pandemic
3.0,Action,will have any 12 year old trying to perfect that trick of hoisting themselves up between walls using their legs
2.5,Comedy,chuck and larry tries too hard to find the right mixture of adam sandlers signature humor and poignancy
3.1,Comedy,meyers couldnt resist living up to her predisposed reputation with an ending so false that its almost indescribable
3.0,Drama,for the most part its all rather pleasant if somewhat aimless
2.5,Comedy,dwayne johnson struggles to hold a comedy in search of its own identity [full review in spanish]
2.0,Comedy,this is cohens film and he delivers his share of healthy guilty laughs just not his usual share or with his usual flair
2.5,Drama,plodding and self serious
4.0,Drama,uplifting journey through physical and fantastical worlds which also doubles as a cynics worst nightmare beware this film contains optimism
1.9,Drama,its hopelessly and ridiculously contrived there are things here that make some of the plotting in your average scooby doo episode seem more plausible
1.2,Drama,some films do a slow burn and some burn so slowly that they risk having their fire go out completely edge of winter is alas of the latter variety
4.0,Drama,its a quiet film of modest narrative ambitions and simple shifts but its technical and visual ambitions couldnt be higher
1.0,Drama,waaahhhhhhh!!!
4.4,Drama,the boy in the striped pajamas is not only about germany during the war although the story it tells is heartbreaking in more than one way it is about a value system that survives like a virus
4.0,Drama,deeply moving drama bout boxing life has brutal violence
3.1,Drama,technically accomplished but fairly lifeless and at times a bit silly
4.0,Drama,widows benefits significantly from a very strong script that is rich in theme and character and features sharp and surprisingly funny dialogue
3.0,Drama,a sensitive slight french romance that marks a promising debut from french filmmaker cailley
3.1,Drama,watching redacted is a brutal sometimes unforgivable experience it is also almost mandatory this incendiary look at the way truth is filtered through varying lenses in the middle of warfare a startlingly grotesque shock to the system
3.0,Drama,as it dawns on the couple that theyve slipped several links down the food chain youre right there with them
3.0,Drama,a singular picture an exploration of spirituality that conveys lessons large and small
3.8,Drama,that this tale of family woe resembling the stuff of greek tragedy actually happened makes the film absolutely devastating on a certain level
4.0,Drama,her elder co stars may lead this psychological mind dance with ease but it is mia wasikowska who astounds the most
